v8-version,5,1,281,88,0
code-creation,Handler,4,0x3d2d2eb6e2a0,200,"{""request"":""unpipe""\,""paths"":[""/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/finalhandler/node_modules""\,""/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules""\,""/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/node_modules""\,""/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/node_modules""\,""/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/node_modules""\,""/home/orlando/Documentos/UTN/MercadoLibre/clases/node_modules""\,""/home/orlando/Documentos/UTN/MercadoLibre/node_modules""\,""/home/orlando/Documentos/UTN/node_modules""\,""/home/orlando/Documentos/node_modules""\,""/home/orlando/node_modules""\,""/home/node_modules""\,""/node_modules""\,""/usr/lib/nodejs""\,""/usr/lib/node_modules""\,""/usr/share/javascript""\,""/home/orlando/.nvm/versions/node/v6.9.2/lib/node_modules""\,""/home/orlando/.node_modules""\,""/home/orlando/.node_libraries""\,""/home/orlando/.nvm/versions/node/v6.9.2/lib/node""]}"
code-creation,Function,0,0x3d2d2eb6e380,300," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/unpipe/index.js:1:11",0x9fa19664720,~
code-creation,Script,0,0x3d2d2eb6e4c0,228,"/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/unpipe/index.js",0x9fa19664650,~
tick,0xe16a58,107897,1,0x10b6950,2,0x9e2640,0x3d2d2eb48b51,0x3d2d2eb48353,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb5196f,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4efa6,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4c9de,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb48caf,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb3512a,0x3d2d2eb34fb0,0x3d2d2ea478f2,0x3d2d2ea42759
code-creation,Stub,3,0x3d2d2eb6e5c0,659,"FastNewContextStub"
code-creation,Function,0,0x3d2d2eb6e860,2732," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/index.js:1:11",0x9fa19665a18,~
code-creation,Script,0,0x3d2d2eb6f320,228,"/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/index.js",0x9fa19665948,~
tick,0xd95cb9,108958,0,0x7fff11c800d0,0,0xed0ab0,0x3d2d2eb39880,0x3d2d2eb38f90,0x3d2d2eb4ad12,0x3d2d2eb4a8f2,0x3d2d2eb378ba,0x3d2d2eb35917,0x3d2d2eb3533a,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6eb4a,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb5196f,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4efa6,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4c9de,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb48caf,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb3512a,0x3d2d2eb34fb0,0x3d2d2ea478f2,0x3d2d2ea42759
code-creation,LazyCompile,0,0x3d2d2eb6f420,452,"fs.lstatSync fs.js:980:24",0x19d18d033ad0,~
code-creation,Stub,3,0x3d2d2eb6f600,448,"CallApiCallbackStub"
code-creation,Function,0,0x3d2d2eb6f7c0,1460," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/route.js:1:11",0x9fa19667538,~
code-creation,Script,0,0x3d2d2eb6fd80,228,"/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/route.js",0x9fa19667468,~
code-creation,LazyCompile,1,0x3d2d2eb6fe80,683,"fs.lstatSync fs.js:980:24",0x19d18d033ad0,*
code-creation,Function,0,0x3d2d2eb70140,524," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/index.js:1:11",0x9fa19669068,~
code-creation,Script,0,0x3d2d2eb70360,228,"/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/index.js",0x9fa19668f98,~
tick,0xd8a1a3,109986,0,0x3f36acd9e869,0,0xf51b70,0x3d2d2eb507b5,0x3d2d2eb246bd,0x3d2d2eb39365,0x3d2d2eb38f90,0x3d2d2eb37694,0x3d2d2eb35917,0x3d2d2eb3533a,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb702ea,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6f8b4,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6eb4a,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb5196f,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4efa6,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4c9de,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb48caf,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb3512a,0x3d2d2eb34fb0,0x3d2d2ea478f2,0x3d2d2ea42759
code-creation,Function,0,0x3d2d2eb70460,2564," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/node.js:1:11",0x9fa19669738,~
code-creation,Script,0,0x3d2d2eb70e80,228,"/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/node.js",0x9fa19669668,~
code-creation,Function,0,0x3d2d2eb70f80,932," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/debug.js:1:11",0x9fa1966ac20,~
code-creation,Script,0,0x3d2d2eb71340,228,"/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/debug.js",0x9fa1966ab50,~
code-creation,LazyCompile,0,0x3d2d2eb71440,284," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/node.js:34:64",0x9fa1966a038,~
tick,0xdce582,111072,0,0x7fff11c7f440,2,0xe84b10,0x3d2d2eb347f8,0x3d2d2eb344a5,0x3d2d2eb7090e,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb702ea,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6f8b4,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6eb4a,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb5196f,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4efa6,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4c9de,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb48caf,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb3512a,0x3d2d2eb34fb0,0x3d2d2ea478f2,0x3d2d2ea42759
code-creation,LazyCompile,0,0x3d2d2eb71560,428,"test native regexp.js:260:28",0x2138f1f5eb18,~
code-creation,LazyCompile,0,0x3d2d2eb71720,532,"RegExpSubclassExec native regexp.js:207:28",0x2138f1f5e9a8,~
code-creation,LazyCompile,0,0x3d2d2eb71940,276,"load /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/node.js:154:14",0x9fa19669df8,~
code-creation,LazyCompile,0,0x3d2d2eb71a60,1656,"enable /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/debug.js:138:16",0x9fa1966afb8,~
code-creation,LazyCompile,0,0x3d2d2eb720e0,412,"save /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/node.js:137:14",0x9fa19669d38,~
code-creation,LazyCompile,1,0x3d2d2eb72280,804,"test native regexp.js:260:28",0x2138f1f5eb18,*
code-creation,Handler,4,0x3d2d2eb725c0,164,"constructor"
code-creation,Handler,4,0x3d2d2eb72680,196,symbol("Symbol.species" hash 13efdfac)
code-creation,Handler,4,0x3d2d2eb72760,218,"flags"
code-creation,Handler,4,0x3d2d2eb72840,218,"ignoreCase"
code-creation,Handler,4,0x3d2d2eb72920,218,"multiline"
code-creation,Handler,4,0x3d2d2eb72a00,218,"sticky"
code-creation,LazyCompile,0,0x3d2d2eb72ae0,756,"createDebug /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/debug.js:63:21",0x9fa1966aef8,~
code-creation,LazyCompile,0,0x3d2d2eb72de0,1028,"enabled /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/debug.js:176:17",0x9fa1966b138,~
code-creation,LazyCompile,0,0x3d2d2eb73200,484,"useColors /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/node.js:75:19",0x9fa19669af8,~
code-creation,LazyCompile,0,0x3d2d2eb73400,1128,"selectColor /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/debug.js:44:21",0x9fa1966ae38,~
code-creation,LazyCompile,0,0x3d2d2eb73880,348,"init /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/debug/src/node.js:233:15",0x9fa19669f78,~
tick,0x7f6442ccc005,112099,1,0x10b8bf0,4,0x9e7910,0x3d2d2eb38c7c,0x3d2d2eb3755a,0x3d2d2eb35917,0x3d2d2eb3533a,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6f948,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6eb4a,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb5196f,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4efa6,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4c9de,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb48caf,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb3512a,0x3d2d2eb34fb0,0x3d2d2ea478f2,0x3d2d2ea42759
code-creation,Function,0,0x3d2d2eb739e0,372," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/array-flatten/array-flatten.js:1:11",0x9fa196aeec8,~
code-creation,Script,0,0x3d2d2eb73b60,228,"/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/array-flatten/array-flatten.js",0x9fa196aedf8,~
code-creation,Function,0,0x3d2d2eb73c60,1036," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/layer.js:1:11",0x9fa196af938,~
code-creation,Script,0,0x3d2d2eb74080,228,"/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/express/lib/router/layer.js",0x9fa196af868,~
tick,0xfd2c36,113183,1,0x10b6950,2,0x9e2640,0x3d2d2eb48b51,0x3d2d2eb48353,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb73d88,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6f9b0,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6eb4a,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb5196f,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4efa6,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4c9de,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb48caf,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb3512a,0x3d2d2eb34fb0,0x3d2d2ea478f2,0x3d2d2ea42759
code-creation,Function,0,0x3d2d2eb74180,388," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/path-to-regexp/index.js:1:11",0x9fa196b0f40,~
code-creation,Script,0,0x3d2d2eb74320,228,"/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/path-to-regexp/index.js",0x9fa196b0e70,~
code-creation,Handler,4,0x3d2d2eb74420,200,"namespace"
code-creation,Handler,4,0x3d2d2eb74500,200,"enabled"
code-creation,Handler,4,0x3d2d2eb745e0,200,"useColors"
code-creation,Handler,4,0x3d2d2eb746c0,192,"color"
code-creation,Handler,4,0x3d2d2eb74780,200,"inspectOpts"
code-creation,Function,0,0x3d2d2eb74860,484," /home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/methods/index.js:1:11",0x9fa196b2668,~
code-creation,Script,0,0x3d2d2eb74a60,228,"/home/orlando/Documentos/UTN/MercadoLibre/clases/resources/06/deploy/mercadolibre_1/node_modules/methods/index.js",0x9fa196b2598,~
code-creation,Function,0,0x3d2d2eb74b60,2412," http.js:1:11",0x9fa196b3088,~
code-creation,Script,0,0x3d2d2eb754e0,228,"http.js",0x9fa196b2fb8,~
tick,0xdda548,114243,1,0x10b6950,2,0x9e2640,0x3d2d2ea490dc,0x3d2d2ea48b14,0x3d2d2ea4819c,0x3d2d2eb74d86,0x3d2d2ea48ba7,0x3d2d2ea4819c,0x3d2d2eb35539,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb74944,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6fa18,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6eb4a,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb5196f,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4efa6,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4c9de,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb48caf,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb3512a,0x3d2d2eb34fb0,0x3d2d2ea478f2,0x3d2d2ea42759
code-creation,Function,0,0x3d2d2eb755e0,1324," _http_incoming.js:1:11",0x9fa196b4360,~
code-creation,Script,0,0x3d2d2eb75b20,228,"_http_incoming.js",0x9fa196b4290,~
code-creation,LazyCompile,0,0x3d2d2eb75c20,292,"NativeModule.exists bootstrap_node.js:447:33",0x2138f1fde130,~
code-creation,Stub,3,0x3d2d2eb75d60,591,"FastNewContextStub"
code-creation,Function,0,0x3d2d2eb75fc0,2708," _http_common.js:1:11",0x9fa196b5fa0,~
code-creation,Script,0,0x3d2d2eb76a60,228,"_http_common.js",0x9fa196b5ed0,~
code-creation,LazyCompile,1,0x3d2d2eb76b60,317,"NativeModule.exists bootstrap_node.js:447:33",0x2138f1fde130,*
code-creation,Function,0,0x3d2d2eb76ca0,476," internal/freelist.js:1:11",0x9fa196b92c8,~
code-creation,Script,0,0x3d2d2eb76e80,228,"internal/freelist.js",0x9fa196b91f8,~
code-creation,RegExp,6,0x3d2d2eb76f80,946,"\\bHTTP\\b"
tick,0xe6538a,115303,0,0x7fff11c7f9b0,0,0xebff40,0x3d2d2eb76645,0x3d2d2ea48ba7,0x3d2d2ea4819c,0x3d2d2eb74deb,0x3d2d2ea48ba7,0x3d2d2ea4819c,0x3d2d2eb35539,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb74944,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6fa18,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6eb4a,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb5196f,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4efa6,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4c9de,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb48caf,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb3512a,0x3d2d2eb34fb0,0x3d2d2ea478f2,0x3d2d2ea42759
code-creation,LazyCompile,0,0x3d2d2eb77340,324,"exports.FreeList internal/freelist.js:4:28",0x9fa196b9448,~
code-creation,LazyCompile,0,0x3d2d2eb774a0,444,"sort native array.js:907:19",0x2138f1f54110,~
code-creation,LazyCompile,0,0x3d2d2eb77660,1108,"InnerArraySort native array.js:690:24",0x2138f1f54068,~
code-creation,LazyCompile,0,0x3d2d2eb77ac0,3112,"QuickSort native array.js:734:26",0x9fa196ba778,~
code-creation,LazyCompile,0,0x3d2d2eb78700,484,"aI native array.js:692:12",0x9fa196ba538,~
code-creation,Stub,16,0x3d2d2eb78900,426,"CompareICStub"
code-creation,Stub,16,0x3d2d2eb78ac0,397,"CompareICStub"
code-creation,LazyCompile,0,0x3d2d2eb78c60,980,"InsertionSort native array.js:703:30",0x9fa196ba5f8,~
tick,0xdec9df,116323,1,0x10b6950,2,0x9e2640,0x3d2d2ea490dc,0x3d2d2ea48b14,0x3d2d2ea4819c,0x3d2d2eb74ee7,0x3d2d2ea48ba7,0x3d2d2ea4819c,0x3d2d2eb35539,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb74944,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6fa18,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6eb4a,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb5196f,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4efa6,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4c9de,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb48caf,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb3512a,0x3d2d2eb34fb0,0x3d2d2ea478f2,0x3d2d2ea42759
code-creation,Stub,3,0x3d2d2eb79040,571,"FastCloneShallowObjectStub"
code-creation,Function,0,0x3d2d2eb79280,5068," _http_outgoing.js:1:11",0x9fa196bca40,~
code-creation,Script,0,0x3d2d2eb7a660,228,"_http_outgoing.js",0x9fa196bc970,~
code-creation,LazyCompile,0,0x3d2d2eb7a760,724,"Buffer.from buffer.js:91:23",0x3539e47f61f8,~
code-creation,LazyCompile,0,0x3d2d2eb7aa40,1316,"fromString buffer.js:186:20",0x3539e47f5778,~
tick,0xd78c78,117388,0,0x2138f1f05381,2,0xe84b10,0x3d2d2eb7acdb,0x3d2d2eb7a9e2,0x3d2d2eb7a361,0x3d2d2ea48ba7,0x3d2d2ea4819c,0x3d2d2eb74ee7,0x3d2d2ea48ba7,0x3d2d2ea4819c,0x3d2d2eb35539,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb74944,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6fa18,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb6eb4a,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb5196f,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4efa6,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb4c9de,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb498d3,0x3d2d2eb49606,0x3d2d2eb48caf,0x3d2d2eb489d0,0x3d2d2eb4186b,0x3d2d2eb40292,0x3d2d2eb3fdbd,0x3d2d2eb35662,0x3d2d2eb3512a,0x3d2d2eb34fb0,0x3d2d2ea478f2,0x3d2d2ea42759
code-creation,LazyCompile,0,0x3d2d2eb7af80,2472,"byteLength buffer.js:343:20",0x3539e47f5b38,~
